MV2-NJF16,7.57,6.38,11.31,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA123,6.93,9.53,7.99,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-RH03,7.66,6.39,11.24,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA122,6.9,9.44,8.23,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-RH02,7.58,6.56,11.08,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA121,7.09,9.11,8.61,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-RH01,7.48,6.81,10.99,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA120,7.51,8.82,8.93,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS11,10.33,9.15,9.54,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-BJS09,10.35,9.64,9.45,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM50,9.7,2.45,15.68,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM12,9.21,4.58,13.46,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM03,8.97,5,12.99,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM08,8.6,8.01,9.93,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM04,8.99,5.4,12.65,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM53,8.7,7.89,10.02,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM05,8.66,5.55,12.36,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM10,9.01,7.67,10.3,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM51,8.87,5.62,12.19,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM52,9.28,7.05,11.11,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM06,9.34,5.73,12.18,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM07,8.91,6.65,11.38,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-BJS08,9,10.03,8.03,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-BJS05,9.94,11.56,6.48,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-BJS06,9.73,10.73,7.22,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM54,9.37,10.59,7.33,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
MV2-MM55,9.67,10.88,7.18,-80.679428,37.291508,-80.679467,37.291431,-80.679536,37.291575
